time,d1,d2,d3,x,y,z
2025-04-25 21:02:15,200,191,161,76.91,144.72,161.37
2025-04-25 21:02:15,200,191,141,76.91,159.8,146.45
2025-04-25 21:02:15,334,344,141,29.25,333.57,142.72
2025-04-25 21:02:15,334,344,113,29.25,351.89,88.4
2025-04-25 21:02:16,248,245,169,66.91,190.69,190.91
2025-04-25 21:02:17,84,103,225,40.45,8.2,106.27
2025-04-25 21:02:17,403,308,296,365.19,231.66,21.44
2025-04-25 21:02:18,391,382,265,91.24,296.08,285.05
2025-04-25 21:02:19,378,356,418,132.78,29.87,384.63
2025-04-25 21:02:19,330,236,315,305.18,94.5,165.93
2025-04-25 21:02:19,282,236,315,170.78,49.7,256.33
2025-04-25 21:02:19,282,236,132,170.78,242.99,95.55
2025-04-25 21:02:21,382,342,200,190.67,334.98,145.53
2025-04-25 21:02:22,315,285,231,142.5,205.63,237.56
2025-04-25 21:02:22,315,244,231,243.12,188.86,155.72
2025-04-25 21:02:22,90,118,159,28.73,74.13,89.89
2025-04-25 21:02:23,86,67,133,76.86,83.2,25
2025-04-25 21:02:24,320,208,332,334.4,49.8,90.54
2025-04-25 21:02:24,320,339,150,3.08,310.53,161.44
2025-04-25 21:02:24,321,339,150,6,311.5,161.65
2025-04-25 21:02:26,425,410,363,115.94,213.54,384.69
2025-04-25 21:02:26,425,410,337,115.94,254.71,358.76
2025-04-25 21:02:26,401,333,249,284.97,300.67,118.96
2025-04-25 21:02:27,234,124,282,251.58,23.8,76.39
2025-04-25 21:02:27,116,124,151,50,91.16,102.5
2025-04-25 21:02:27,187,176,177,79.39,118.94,163.22
2025-04-25 21:02:28,288,304,260,16.53,156.04,276.59
2025-04-25 21:02:28,288,304,285,16.53,124.53,292.13
2025-04-25 21:02:28,288,289,285,57.35,117.73,289.78
2025-04-25 21:02:28,303,289,285,98.03,131.29,289.9
2025-04-25 21:02:29,390,347,311,202.8,214.78,298.57
2025-04-25 21:02:29,303,257,127,178.83,273.19,65.36
2025-04-25 21:02:31,200,154,172,139.35,125.31,133.34
2025-04-25 21:02:31,30,63,172,38.96,39.33,23.13
2025-04-25 21:02:32,393,379,246,108.53,319.31,255.32
2025-04-25 21:02:32,377,379,246,53.2,300.87,268.88
2025-04-25 21:02:32,294,298,194,49.13,229.31,223.56
2025-04-25 21:02:33,433,430,411,71.54,152.84,431.15
2025-04-25 21:02:33,427,430,411,48.54,145.18,430.6
2025-04-25 21:02:33,427,430,298,48.54,326.21,316.35
2025-04-25 21:02:34,49,101,149,14.5,67.17,38.98
2025-04-25 21:02:34,420,312,446,416.4,3.77,170.58
2025-04-25 21:02:34,420,381,446,199.91,39.86,401.18
2025-04-25 21:02:34,420,381,428,199.91,74.88,396.14
2025-04-25 21:02:35,447,381,428,304.2,109.64,350.67
2025-04-25 21:02:35,447,356,428,387.22,95.81,261.55
2025-04-25 21:02:36,222,170,187,157.93,131.21,146.1
2025-04-25 21:02:37,279,239,181,156.33,203.44,172.2
2025-04-25 21:02:37,279,239,336,156.33,17.12,265.98
2025-04-25 21:02:38,310,303,371,79.63,15.89,330.16
2025-04-25 21:02:39,200,178,165,100.15,137.63,154.69
2025-04-25 21:02:40,263,250,194,91.04,182.48,210.39
2025-04-25 21:02:41,131,155,60,25.4,156.23,29.48
2025-04-25 21:02:42,313,240,197,246.45,220.01,92.23
2025-04-25 21:02:43,302,292,198,87.25,230.13,222.83
2025-04-25 21:02:43,415,378,438,191.5,47.67,398.85
2025-04-25 21:02:44,132,43,181,147.15,60.73,30.06
2025-04-25 21:02:46,244,262,38,17.55,267.18,58.15
2025-04-25 21:02:47,200,174,196,107.02,109.3,171.76
2025-04-25 21:02:47,200,163,196,125.21,106.26,161.03
2025-04-25 21:02:48,336,318,254,113.55,215.45,273.21
2025-04-25 21:02:51,247,251,122,50.7,226.6,151.03
2025-04-25 21:02:52,138,171,57,9.26,164.82,31.18
2025-04-25 21:02:52,400,385,344,112.81,198.33,364.47
2025-04-25 21:02:52,400,392,344,88.4,202.4,368.94
2025-04-25 21:02:57,325,338,225,20.84,246.94,254.18
2025-04-25 21:02:58,66,92,146,36.38,71.94,52.13
2025-04-25 21:02:59,295,306,276,29.7,143.36,290.16
2025-04-25 21:02:59,379,306,377,286.6,78.97,280.9
2025-04-25 21:02:59,379,390,377,22,123.07,389.42
2025-04-25 21:02:59,379,390,237,22,319.65,254.21
2025-04-25 21:02:59,254,270,237,21.07,139.34,246.57
2025-04-25 21:02:59,254,270,67,21.07,268.25,90.84
2025-04-25 21:03:00,246,227,94,102.2,232.97,107.04
2025-04-25 21:03:00,396,372,355,142.8,168.81,364.13
2025-04-25 21:03:02,255,201,266,176.1,80.67,209.06
2025-04-25 21:03:02,231,228,95,66.49,221.62,120.77
2025-04-25 21:03:03,352,293,264,233.31,208.38,219.24
2025-04-25 21:03:03,352,293,280,233.31,188.25,236.75
2025-04-25 21:03:04,293,243,269,184.17,123.74,234.73
2025-04-25 21:03:05,411,392,375,128.32,165.4,388.15
2025-04-25 21:03:07,173,108,173,152.35,97.94,91.68
2025-04-25 21:03:10,364,374,234,26.75,297.08,257.41
2025-04-25 21:03:10,364,377,234,16.61,298.77,256.31
2025-04-25 21:03:12,228,190,263,135.68,60.54,210.92
2025-04-25 21:03:12,169,190,263,23.34,23.09,196.27
2025-04-25 21:03:12,169,190,50,23.34,188.61,59.01
2025-04-25 21:03:12,172,190,50,28.35,190.28,61.58
2025-04-25 21:03:12,374,379,157,43.06,383.34,120.06
2025-04-25 21:03:13,374,379,167,43.06,375.34,143.12
2025-04-25 21:03:14,127,100,100,92.29,124.1,27.06
2025-04-25 21:03:14,127,100,111,92.29,117.89,47.28
2025-04-25 21:03:15,431,405,389,157.07,174.16,396.89
2025-04-25 21:03:16,119,125,167,52.4,80,114.26
2025-04-25 21:03:16,70,125,167,1.56,63.05,77.6
2025-04-25 21:03:17,424,396,255,162.67,356.41,229.4
2025-04-25 21:03:17,424,396,322,162.67,267.5,328.79
2025-04-25 21:03:18,424,426,322,52.42,285.87,348.78
2025-04-25 21:03:18,52,95,157,22.91,60.67,50.18
2025-04-25 21:03:18,133,95,157,105.6,88.23,87.36
2025-04-25 21:03:18,133,95,174,105.6,74.39,99.42
2025-04-25 21:03:19,194,181,183,83.56,119.42,170.09
2025-04-25 21:03:19,194,106,183,192,101.35,55.14
2025-04-25 21:03:19,104,106,183,57.75,56.6,106.85
2025-04-25 21:03:20,326,239,252,286.56,173.93,119.86
2025-04-25 21:03:20,401,383,252,123.3,324.11,255.95
2025-04-25 21:03:20,401,383,230,123.3,348.95,220.89
2025-04-25 21:03:21,206,116,249,203.25,43.32,111.84
2025-04-25 21:03:21,296,289,328,78.81,64.6,309.66
2025-04-25 21:03:23,203,175,189,111.1,118,167.4
2025-04-25 21:03:23,203,175,179,111.1,126.92,160.74
2025-04-25 21:03:23,345,358,179,18.67,322.19,190.97
2025-04-25 21:03:23,345,358,396,18.67,35.12,372.89
2025-04-25 21:03:24,403,379,341,144.2,203.15,354.15
2025-04-25 21:03:28,166,95,143,154.96,115.19,33.68
2025-04-25 21:03:29,101,114,189,45.1,51.65,111.62
2025-04-25 21:03:29,222,114,231,238.2,74.01,35.87
2025-04-25 21:03:30,266,224,166,156.25,199.79,152.59
2025-04-25 21:03:31,371,319,405,222.5,27.03,332.51
2025-04-25 21:03:32,371,319,250,222.5,257.92,211.6
2025-04-25 21:03:32,393,314,414,312.47,33.32,283.16
2025-04-25 21:03:32,281,233,235,174.8,149.4,209.39
2025-04-25 21:03:33,354,316,237,175.58,252.75,229.66
2025-04-25 21:03:33,323,316,237,80.39,221.02,263.24
2025-04-25 21:03:33,285,283,102,65.23,282.88,122.26
2025-04-25 21:03:34,282,183,327,276.56,14.52,143.69
2025-04-25 21:03:35,310,248,259,219.65,153.56,209.22
2025-04-25 21:03:35,325,248,259,263.09,168.04,169.04
2025-04-25 21:03:37,310,328,141,7.65,301.97,156.06
2025-04-25 21:03:38,130,102,117,94.07,115.97,57.47
2025-04-25 21:03:38,130,102,226,94.07,24.46,127.1
2025-04-25 21:03:38,367,311,226,232.2,276.45,165.13
2025-04-25 21:03:39,450,426,301,153.6,349.48,290.98
2025-04-25 21:03:42,185,133,153,141.9,126.22,100.79
2025-04-25 21:03:43,336,325,185,93.05,290.6,202.12
2025-04-25 21:03:45,188,102,227,185.42,53.84,101.22
2025-04-25 21:03:45,57,100,173,21.12,49.73,68.19
2025-04-25 21:03:46,75,100,173,35.52,54.53,82.4
2025-04-25 21:03:47,285,251,115,144.43,262.18,98.12
2025-04-25 21:03:48,285,251,186,144.43,208.78,186.48
2025-04-25 21:03:48,416,366,232,235.42,355.5,130.83
2025-04-25 21:03:48,416,366,318,235.42,246.21,287.89
2025-04-25 21:03:49,278,273,348,72.73,11.17,299.08
2025-04-25 21:03:49,278,273,245,72.73,151.29,258.23
2025-04-25 21:03:50,334,321,170,98.73,299.58,181.66
2025-04-25 21:03:51,152,40,226,177.6,26.21,29.92
2025-04-25 21:03:52,285,303,256,11.4,157.74,272.42
2025-04-25 21:03:52,285,298,256,25.17,155.45,272.81
2025-04-25 21:03:52,285,298,128,25.17,273.85,153.62
2025-04-25 21:03:53,164,193,166,9.61,120.11,152.05
2025-04-25 21:03:55,281,209,170,225,204,66.93
2025-04-25 21:03:55,281,209,168,225,205.66,61.64
2025-04-25 21:03:56,374,272,302,360.05,173.72,58.31
2025-04-25 21:03:58,402,401,292,63.6,285.53,317.89
2025-04-25 21:03:58,201,184,161,91.52,143.25,156.41
2025-04-25 21:04:01,219,228,177,40.99,156.4,189.37
2025-04-25 21:04:01,219,237,177,21.3,159.68,189.86
2025-04-25 21:04:03,118,125,242,51.16,6.31,138.73
2025-04-25 21:04:03,419,349,273,301.5,301.82,140.02
2025-04-25 21:04:03,338,349,215,25.76,276.12,241.9
2025-04-25 21:04:04,429,416,414,109.02,133.38,425.45
2025-04-25 21:04:04,429,390,414,202.84,117.75,394.56
2025-04-25 21:04:04,97,85,174,72.1,58.22,86.84
2025-04-25 21:04:05,120,141,85,31.91,137.34,51.19
2025-04-25 21:04:05,120,141,208,31.91,46.88,138.87
2025-04-25 21:04:06,304,270,125,149.82,280.72,101.52
2025-04-25 21:04:06,290,270,125,111.67,268,134.55
2025-04-25 21:04:06,290,270,164,111.67,239.65,180.28
2025-04-25 21:04:06,328,313,164,103.81,294.63,174.87
2025-04-25 21:04:06,328,313,196,103.81,266.63,215.16
2025-04-25 21:04:09,275,283,287,39.4,101.22,285
2025-04-25 21:04:09,140,174,221,7.02,51.12,161.98
2025-04-25 21:04:10,74,105,219,29.13,11.84,99.13
2025-04-25 21:04:10,74,48,219,79.72,3.41,66.71
2025-04-25 21:04:11,328,231,312,310.18,94.97,151.44
2025-04-25 21:04:13,416,395,402,136.21,126.24,405.49
2025-04-25 21:04:14,247,148,234,247.69,96.7,77.64
2025-04-25 21:04:14,203,128,169,182.19,123.57,76.34
2025-04-25 21:04:15,283,289,99,44.2,285.4,120.67
2025-04-25 21:04:15,283,289,312,44.2,76.39,300.3
2025-04-25 21:04:15,286,289,312,52.06,79.01,301.5
2025-04-25 21:04:15,295,228,205,222.75,191.21,139.45
2025-04-25 21:04:17,338,328,216,90.25,264.35,239.58
2025-04-25 21:04:18,365,292,246,278.09,243.34,139.57
2025-04-25 21:04:18,194,167,246,107.36,51.27,189.79
2025-04-25 21:04:18,194,167,255,107.36,40.75,192.32
2025-04-25 21:04:22,169,134,136,112.94,129.6,100.24
2025-04-25 21:04:22,169,179,136,43,141.26,133.41
2025-04-25 21:04:23,281,232,113,176.99,252.74,39
2025-04-25 21:04:25,202,167,288,122.56,4.36,196.93
2025-04-25 21:04:26,250,240,60,82.92,255.97,77.48
2025-04-25 21:04:29,340,317,114,128.71,343.89,45.53
2025-04-25 21:04:29,394,339,282,241.73,254.78,237.55
2025-04-25 21:04:29,394,397,282,49.36,286.84,308.32
2025-04-25 21:04:30,426,309,410,447.56,78.61,38.01
2025-04-25 21:04:33,179,163,113,86.8,157.27,106.84
2025-04-25 21:04:34,221,120,218,228.75,88.33,53.58
2025-04-25 21:04:35,346,350,125,47.4,359.91,97.93
2025-04-25 21:04:35,346,350,125,47.4,359.91,97.93
2025-04-25 21:04:35,346,350,147,47.4,344.7,142.52
2025-04-25 21:04:35,252,246,169,73.95,194.18,190.65
2025-04-25 21:04:37,272,260,194,89.6,193.88,213.51
2025-04-25 21:04:38,209,218,223,41.74,102.03,212.06
2025-04-25 21:04:38,209,218,178,41.74,145.25,185.16
2025-04-25 21:04:38,209,210,178,58,142.53,182.87
2025-04-25 21:04:38,292,224,316,223.2,52.73,226.02
2025-04-25 21:04:39,292,202,213,267.75,171.7,50.14
2025-04-25 21:04:39,182,202,213,23,90.11,190.51
2025-04-25 21:04:39,182,207,213,13.23,91.74,190.66
2025-04-25 21:04:41,367,249,367,392.37,57.94,17.33
2025-04-25 21:04:41,367,330,367,176.7,93.88,342.89
2025-04-25 21:04:41,407,330,367,315.7,140.22,267.66
2025-04-25 21:04:41,388,370,334,121.35,191.08,351.4
2025-04-25 21:04:42,388,370,425,121.35,35.81,398.39
2025-04-25 21:04:42,175,173,133,63.4,144.97,130.35
2025-04-25 21:04:42,175,151,133,98.6,139.1,113.82
2025-04-25 21:04:44,406,400,347,81.65,209.66,373.46
2025-04-25 21:04:44,277,206,309,220.64,43.49,208.99
2025-04-25 21:04:45,352,361,247,31.01,262.32,275.95
2025-04-25 21:04:45,352,361,143,31.01,359.82,124.46
2025-04-25 21:04:45,352,367,143,11.31,363.1,118.12
2025-04-25 21:04:47,238,229,73,79.76,237.57,94.98
2025-04-25 21:04:48,347,349,411,53.7,5.32,373.12
2025-04-25 21:04:50,217,173,255,142.5,57.47,193.39
2025-04-25 21:04:50,217,173,216,142.5,100.61,174.87
2025-04-25 21:04:53,93,102,191,50.44,44.69,102.9
2025-04-25 21:04:54,399,374,170,146.77,398.96,57.73
2025-04-25 21:04:56,338,299,185,173.26,280.29,163.84
2025-04-25 21:04:56,265,203,214,196.4,147.87,163.05
2025-04-25 21:04:57,383,334,366,218.64,115.55,330.78
2025-04-25 21:04:58,205,185,254,97.5,54.1,206.86
2025-04-25 21:05:00,192,213,174,19.31,136.09,174.33
2025-04-25 21:05:01,147,118,185,99.27,75.75,125.44
2025-04-25 21:05:01,144,118,185,94.88,74.29,125.51
2025-04-25 21:05:02,450,342,435,443.4,78.96,166.02
2025-04-25 21:05:03,135,67,201,134.23,46.51,83.92
2025-04-25 21:05:03,445,439,375,83.6,237.73,402.64
2025-04-25 21:05:04,445,439,443,83.6,113.35,453.64
2025-04-25 21:05:04,193,129,208,161.87,81.95,129.66
2025-04-25 21:05:05,225,129,208,225.6,103.19,59
2025-04-25 21:05:05,225,146,208,201.87,107.15,113.1
2025-04-25 21:05:05,299,269,179,138.5,234.75,184.26
2025-04-25 21:05:07,246,146,306,248.33,5.44,120.32
2025-04-25 21:05:09,342,332,214,90.58,272.5,236.48
2025-04-25 21:05:10,205,199,197,71.6,119.1,189.51
2025-04-25 21:05:11,425,413,212,104.9,415.14,153.87
2025-04-25 21:05:11,425,352,420,314.59,80.33,318.76
2025-04-25 21:05:12,340,323,145,111.21,326.2,134.62
2025-04-25 21:05:12,225,216,249,78.79,83.5,227.69
2025-04-25 21:05:13,225,226,314,57.87,2.62,248.33
2025-04-25 21:05:13,268,226,314,156.95,35.65,250.8
2025-04-25 21:05:14,209,227,40,22.8,228.33,66.84
2025-04-25 21:05:15,425,325,402,397.5,99.59,197.74
2025-04-25 21:05:15,394,396,348,52.92,191.37,374.64
2025-04-25 21:05:16,394,396,249,52.92,326.88,264.81
2025-04-25 21:05:17,258,198,200,189,154.43,152.89
2025-04-25 21:05:18,421,332,403,361.49,96.24,251.93
2025-04-25 21:05:22,305,315,299,31.67,126.36,308.64
2025-04-25 21:05:22,305,315,149,31.67,285.11,173.02
2025-04-25 21:05:24,157,129,190,100.37,78.62,136.8
2025-04-25 21:05:24,157,129,141,100.37,118.54,104.13
2025-04-25 21:05:24,157,167,141,44,127.93,129.1
2025-04-25 21:05:25,180,114,174,157.35,102.28,94.23
2025-04-25 21:05:25,180,114,145,157.35,125.18,60.59
2025-04-25 21:05:25,207,137,145,177.83,146.91,54.42
2025-04-25 21:05:26,195,208,197,34.92,115.63,189.83
2025-04-25 21:05:26,214,208,197,72.05,128.01,194.83
2025-04-25 21:05:29,133,66,189,132.3,56.72,76.47
2025-04-25 21:05:29,111,66,189,104.44,47.43,82
2025-04-25 21:05:29,111,125,189,42.73,57.71,121.34
2025-04-25 21:05:30,191,217,139,9.3,164.03,147.81
2025-04-25 21:05:32,432,340,311,378.93,262.6,29.91
2025-04-25 21:05:34,402,376,235,150.78,340.7,218.66
2025-04-25 21:05:34,418,376,235,209.45,360.26,164.47
2025-04-25 21:05:34,418,376,330,209.45,236.56,317.61
2025-04-25 21:05:34,278,282,330,49.67,42.69,300.96
2025-04-25 21:05:34,278,282,351,49.67,10.27,303.8
2025-04-25 21:05:34,435,439,351,44.43,263.98,380.22
2025-04-25 21:05:35,435,439,243,44.43,411.13,212.66
2025-04-25 21:05:35,435,410,243,154.27,392.82,195.24
2025-04-25 21:05:35,421,410,326,100.84,266.25,349.78
2025-04-25 21:05:37,212,210,40,64.02,224.46,63.89
2025-04-25 21:05:38,371,299,220,279,281.63,60.38
2025-04-25 21:05:38,371,299,266,279,229.3,174.3
2025-04-25 21:05:38,387,299,266,333.53,247.48,37.39
2025-04-25 21:05:39,308,298,273,87.75,155.45,287.02
2025-04-25 21:05:41,445,406,264,208.04,378.64,197.43
2025-04-25 21:05:44,408,303,427,397.31,21.69,183.07
2025-04-25 21:05:45,271,194,271,228.44,85.26,176.49
2025-04-25 21:05:46,436,414,338,143.42,269.71,351.92
2025-04-25 21:05:47,307,295,231,93.1,202.5,252.77
2025-04-25 21:05:47,306,295,231,90.3,201.57,253.21
2025-04-25 21:05:48,116,104,188,74,56.4,112.51
2025-04-25 21:05:48,145,80,159,137.19,89.85,61.08
2025-04-25 21:05:48,117,80,159,99.62,77.33,75.53
2025-04-25 21:05:49,388,337,267,226.81,265.77,229.45
2025-04-25 21:05:50,427,337,444,369,28.86,268.06
2025-04-25 21:05:51,272,277,74,47.31,282.92,94.45
2025-04-25 21:05:54,228,247,77,17.65,235.22,104.53
2025-04-25 21:05:56,397,306,318,349.3,192.67,152.3
2025-04-25 21:05:58,274,219,290,186.73,71.41,229.02
2025-04-25 21:05:58,294,219,290,239.06,88.86,199.82
2025-04-25 21:05:58,104,42,168,113.22,60.2,38.91
2025-04-25 21:05:59,380,346,365,171.35,119.93,352.64
2025-04-25 21:06:00,267,225,196,156.6,174.59,182.22
2025-04-25 21:06:00,281,225,196,192.07,186.42,158.37
2025-04-25 21:06:02,352,342,408,91.42,12.43,370.69
2025-04-25 21:06:03,207,117,248,204,45.34,111.79
2025-04-25 21:06:03,145,70,175,145.94,75.26,60.52
2025-04-25 21:06:07,83,94,116,49.14,97.34,29.66
2025-04-25 21:06:08,308,284,275,125.2,146.67,277.59
2025-04-25 21:06:08,407,340,444,285.29,5.56,330.98
2025-04-25 21:06:08,363,340,254,133.12,254.88,267.89
2025-04-25 21:06:09,440,437,317,71.71,320.74,335.98
2025-04-25 21:06:09,162,195,114,2.66,156.49,111.21
2025-04-25 21:06:11,363,304,335,238.72,127.76,284.85
2025-04-25 21:06:11,363,304,256,238.72,234.91,205.62
2025-04-25 21:06:11,363,311,256,219.03,238.19,223.02
2025-04-25 21:06:12,421,366,254,254.1,336.7,159.58
2025-04-25 21:06:13,255,231,146,114.6,208.92,156.35
2025-04-25 21:06:15,101,78,212,82.9,23.26,98.73
2025-04-25 21:06:15,147,78,212,141.94,42.94,96.64
2025-04-25 21:06:15,147,179,212,8.53,65.17,164.34
2025-04-25 21:06:15,147,179,80,8.53,161.97,70.86
2025-04-25 21:06:17,300,293,147,79.05,271.77,169.69
2025-04-25 21:06:19,421,426,371,41.1,205.23,399.49
2025-04-25 21:06:20,348,355,143,37.75,352.37,131.52
2025-04-25 21:06:20,386,355,167,163.46,375.77,71.64
2025-04-25 21:06:21,346,295,311,208.96,140.79,279.09
2025-04-25 21:06:21,346,295,210,208.96,263.04,168.88
2025-04-25 21:06:21,275,295,210,7.5,195.89,233.66
2025-04-25 21:06:21,275,205,248,217.5,119.88,177.05
2025-04-25 21:06:21,193,205,248,37.1,59.74,211.62
2025-04-25 21:06:21,193,205,125,37.1,170.7,138.61
2025-04-25 21:06:22,158,106,211,130.2,54.26,124.29
2025-04-25 21:06:22,383,342,394,194.1,71.8,357.4
2025-04-25 21:06:24,213,175,181,130.93,131.78,156.65
2025-04-25 21:06:27,437,418,440,132.44,95.4,437.55
2025-04-25 21:06:27,429,431,254,52.33,385.5,243.59
2025-04-25 21:06:27,250,198,187,170.07,160.22,154.29
2025-04-25 21:06:29,238,181,157,173.76,171.15,111.07
2025-04-25 21:06:29,238,181,216,173.76,117.93,166.5
2025-04-25 21:06:29,174,181,216,47.9,75.98,183.17
2025-04-25 21:06:30,191,181,216,78,86.01,188.04
2025-04-25 21:06:30,193,181,216,81.7,87.24,188.26
2025-04-25 21:06:30,193,208,216,31.19,95.66,199.01
2025-04-25 21:06:32,203,92,267,224.19,15.3,61.6
2025-04-25 21:06:32,190,92,267,199.65,7.12,92.14
2025-04-25 21:06:32,190,162,267,108.07,22.39,190.32
2025-04-25 21:06:32,190,162,271,108.07,17.4,190.84
2025-04-25 21:06:32,255,162,271,244.84,62.99,131.57
2025-04-25 21:06:33,441,368,424,324.32,102.04,325.95
2025-04-25 21:06:34,402,390,343,102.6,205.18,366.06
2025-04-25 21:06:34,402,390,297,102.6,272.26,319.33
2025-04-25 21:06:35,264,284,169,9.33,219.35,195.54
2025-04-25 21:06:36,445,420,214,156.35,443.29,68.33
2025-04-25 21:06:36,445,420,265,156.35,386.02,228.39
2025-04-25 21:06:39,337,308,141,145.19,318.82,109.38
2025-04-25 21:06:39,337,308,389,145.19,13.99,336.77
2025-04-25 21:06:39,242,212,187,124.25,158.66,182.69
2025-04-25 21:06:39,335,293,187,180.4,272.72,162.19
2025-04-25 21:06:41,243,195,251,159.6,87.5,203.47
2025-04-25 21:06:41,243,195,138,159.6,193.2,108.3
2025-04-25 21:06:43,431,350,301,343.84,280.53,124.91
2025-04-25 21:06:45,341,225,376,362.57,6.25,78.41
2025-04-25 21:06:45,435,411,288,150.6,338.03,281.57
2025-04-25 21:06:46,257,224,105,134.39,234.57,96.37
2025-04-25 21:06:46,336,293,217,183.45,244.73,201.02
2025-04-25 21:06:47,354,248,350,352.38,70.97,135.08
2025-04-25 21:06:48,252,233,306,103.15,36.62,259.89
2025-04-25 21:06:50,240,163,166,208.55,160.42,60.62
2025-04-25 21:06:50,229,163,166,184.3,152.34,99.54
2025-04-25 21:06:50,229,163,140,184.3,172.16,58.95
2025-04-25 21:06:51,385,358,229,150.34,317.33,221.19
2025-04-25 21:06:51,385,327,229,246.57,301.29,143.72
2025-04-25 21:06:51,385,327,284,246.57,235.63,236.45
2025-04-25 21:06:52,265,196,219,209.79,140.5,152.56
2025-04-25 21:06:53,292,296,352,49.2,27.13,317.06
2025-04-25 21:06:53,413,356,320,256.89,234.16,274.64
2025-04-25 21:06:54,413,356,307,256.89,252.77,257.62
2025-04-25 21:06:54,274,212,307,201.05,45.76,223.39
2025-04-25 21:06:54,274,212,194,201.05,177.82,142.73
2025-04-25 21:06:54,363,380,194,3.12,340.05,196.99
2025-04-25 21:06:54,363,380,281,3.12,243.08,308.79
2025-04-25 21:06:55,286,308,162,0.05,254.56,187.23
2025-04-25 21:06:55,265,182,238,235.34,115.78,135.04
2025-04-25 21:06:55,265,182,205,235.34,150.36,95.04
2025-04-25 21:06:56,232,220,43,85.6,240.97,57
2025-04-25 21:06:57,287,196,340,265.89,3.16,172.58
2025-04-25 21:06:59,161,195,122,1.07,151.02,116.93
2025-04-25 21:06:59,161,127,122,109.3,132.99,82.76
2025-04-25 21:06:59,161,127,134,109.3,125.09,94.28
2025-04-25 21:06:59,161,109,134,131.5,121.39,66.74
2025-04-25 21:07:00,289,278,97,88.74,286.94,107.47
2025-04-25 21:07:00,289,278,94,88.74,288.51,103.19
2025-04-25 21:07:01,412,394,437,124.95,55.16,420.37
2025-04-25 21:07:01,324,247,362,262.45,20.53,236.68
2025-04-25 21:07:02,205,199,134,71.6,170.42,145.11
2025-04-25 21:07:02,205,199,38,71.6,216.82,55.57
2025-04-25 21:07:04,223,124,222,227.89,86.4,67.9
2025-04-25 21:07:04,179,173,271,70.3,13.87,196.33
2025-04-25 21:07:04,250,242,271,78.4,84.85,255.06
2025-04-25 21:07:05,250,242,231,78.4,131.68,234.34
2025-04-25 21:07:05,262,242,231,107,141.21,232.11
2025-04-25 21:07:05,262,223,231,148.56,134.29,212.51
2025-04-25 21:07:05,320,223,356,303.71,17.51,173.07
2025-04-25 21:07:06,350,347,151,69.46,344.34,144.94
2025-04-25 21:07:06,350,347,183,69.46,318.07,195.97
2025-04-25 21:07:07,371,313,198,239.8,310.07,84.58
2025-04-25 21:07:08,441,346,377,395.27,174.52,187.47
2025-04-25 21:07:09,227,232,44,49.19,241.33,73.42
2025-04-25 21:07:10,268,260,93,79.6,263.56,114.04
2025-04-25 21:07:11,87,60,153,83.29,68.2,45.83
2025-04-25 21:07:12,308,303,138,73.98,290.21,156.68
2025-04-25 21:07:12,308,303,242,73.98,194.88,266.07
2025-04-25 21:07:12,154,70,242,159.4,13.17,90.96
2025-04-25 21:07:13,324,267,314,214.61,102.11,262.36
2025-04-25 21:07:13,96,70,189,84.48,42.41,83.31
2025-04-25 21:07:14,298,290,253,81.6,167.01,270.24
2025-04-25 21:07:14,388,290,403,361.35,36.51,206.92
2025-04-25 21:07:15,226,222,205,68.47,133.4,207.49
2025-04-25 21:07:16,331,306,118,132.6,327.1,75.77
2025-04-25 21:07:16,331,306,381,132.6,20.82,335.12
2025-04-25 21:07:17,121,66,206,116.6,35.37,89.18
2025-04-25 21:07:18,53,96,188,22.55,34.92,71.84
2025-04-25 21:07:18,42,96,188,15.45,32.55,62.34
2025-04-25 21:07:22,377,339,393,182.87,65.19,357.71
2025-04-25 21:07:23,377,339,236,182.87,290.55,218.61
2025-04-25 21:07:23,326,339,236,20.73,236.5,265.28
2025-04-25 21:07:23,58,116,143,3.45,76.54,43.29
